image_path,text
D:\code\vit-gpt2\bigdata\geoimage_data\geo_898.png,不同成矿期次矿物组合
D:\code\vit-gpt2\bigdata\geoimage_data\geo_899.png,沥青铀矿图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_900.png,沥青铀矿图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_901.png,沥青铀矿图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_902.png,矿化蚀变典型正交偏光镜下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_903.png,铀矿田矿石组构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_904.png,深部多金属矿化地质特征照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_905.png,铀矿化与多金属矿化关系照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_906.png,蚀变岩型金矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_907.png,碱性铀矿化与铅锌银矿化叠加特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_908.png,酸性铀矿化叠加铅锌矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_909.png,中金异常带被酸性铀矿体截断
D:\code\vit-gpt2\bigdata\geoimage_data\geo_910.png,铀赋存形式图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_911.png,矿石扫描电镜背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_912.png,辉长辉绿岩单偏光和正交偏光镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_913.png,杂岩体的野外地质特征及接触关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_914.png,杂岩体岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_915.png,蚀变类型显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_916.png,岩组变质岩的正交偏光镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_917.png,花岗片麻岩的宏观产状与微观特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_918.png,花岗片麻岩的变形变质作用
D:\code\vit-gpt2\bigdata\geoimage_data\geo_919.png,蛇绿岩残块的野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_920.png,变质辉长岩野外露头及显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_921.png,动物群的对比图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_922.png,岩和闪长岩野外和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_923.png,变质辉长岩和花岗片麻岩的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_924.png,混合岩的野外产物特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_925.png,混合岩的显微结构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_926.png,浅色体中锆石的阴极发光特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_927.png,基性岩野外露头和显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_928.png,流纹岩锆石年龄谐和图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_929.png,凝灰岩锆石年龄谐和图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_930.png,岩体和月牙湾岩体与围岩接触关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_931.png,镁铁质岩石的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_932.png,镁铁质岩石的镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_933.png,脉状钠长石及其显微镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_934.png,混合岩的野外露头和显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_935.png,混合岩的野外露头和显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_936.png,表性球状结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_937.png,遥感花岗岩体和伟晶岩脉分布图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_938.png,石英伟晶岩脉
D:\code\vit-gpt2\bigdata\geoimage_data\geo_939.png,遥感地质图和伟晶岩露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_940.png,遥感影像图和地质解译
D:\code\vit-gpt2\bigdata\geoimage_data\geo_941.png,遥感影像与花岗伟晶岩脉体解译图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_942.png,含矿矽卡岩产出特征与结构构造
D:\code\vit-gpt2\bigdata\geoimage_data\geo_943.png,含矿矽卡岩结构构造
D:\code\vit-gpt2\bigdata\geoimage_data\geo_944.png,野外及矿相照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_945.png,白云岩风化剖面及采样位置图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_946.png,电气石手标本和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_947.png,矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_948.png,测试样品显微结构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_949.png,矿体矿石和矿物特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_950.png,原位同位素分析测点特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_951.png,铅锌矿产出特征及矿相照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_952.png,典型矿石构造照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_953.png,片麻岩组合野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_954.png,表性岩石显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_955.png,麻粒岩的锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_956.png,岩浆岩手标本和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_957.png,砂岩野外和镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_958.png,斜长石超斑状玄武岩薄片照片及
D:\code\vit-gpt2\bigdata\geoimage_data\geo_959.png,缘震旦系浅变质强变形
D:\code\vit-gpt2\bigdata\geoimage_data\geo_960.png,向走滑型韧剪变形构造显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_961.png,隐爆角砾岩和碎裂岩岩心切
D:\code\vit-gpt2\bigdata\geoimage_data\geo_962.png,流体包裹体岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_963.png,矿石构造手标本和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_964.png,矿石结构和主要组成矿物显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_965.png,主要蚀变类型
D:\code\vit-gpt2\bigdata\geoimage_data\geo_966.png,花岗闪长质岩石和典型矿石岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_967.png,磁铁矿结构对比
D:\code\vit-gpt2\bigdata\geoimage_data\geo_968.png,矿田胶状黄铁矿矿石手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_969.png,胶状黄铁矿矿石显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_970.png,胶状黄铁矿矿石显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_971.png,冶金地质勘查研究院的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_972.png,矿石照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_973.png,手标本和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_974.png,酸性蚀变岩帽矿化蚀变矿物特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_975.png,酸性蚀变岩帽中定年矿物特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_976.png,花岗斑岩手标本和正交偏光镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_977.png,花岗斑岩中锆石阴极发光图像及分析点位
D:\code\vit-gpt2\bigdata\geoimage_data\geo_978.png,绿帘石的样品手标本及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_979.png,绿帘石的样品照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_980.png,矽卡岩蚀变分带
D:\code\vit-gpt2\bigdata\geoimage_data\geo_981.png,暗色包体产状典型样品特征及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_982.png,围岩蚀变手标本及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_983.png,矿石手标本及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_984.png,表性照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_985.png,石英脉中包裹体均一温度盐度直方图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_986.png,月壤颗粒二次电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_987.png,岩体典型样品结构及矿物的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_988.png,富球粒的背散射电子照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_989.png,岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_990.png,中基性杂岩野外特征及显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_991.png,片麻岩的显微图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_992.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_993.png,锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_994.png,蓝晶石榴黑云片岩独居石背散射电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_995.png,岩体不同类型矿石的镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_996.png,金矿蚀变分带采样位置图和岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_997.png,双峰式侵入岩野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_998.png,双峰式侵入岩锆石阴极发光照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_999.png,石榴斜长角闪岩野外露头
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1000.png,石榴斜长角闪岩显微镜和背散射电子照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1001.png,岩石的特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1002.png,流纹岩岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1003.png,正长岩和暗色微粒包体的野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1004.png,表性电气石岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1005.png,碳酸盐岩滑塌堆积沉积模式图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1006.png,井岩芯组构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1007.png,滑来岩块组构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1008.png,相沉积野外特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1009.png,子韧性剪切带野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1010.png,子韧性剪切带显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1011.png,子韧性剪切带显微构造照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1012.png,岩石及温泉分布简图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1013.png,凝灰岩中的丝炭化木
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1014.png,凝灰岩的野外特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1015.png,凝灰岩的显微岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1016.png,表性锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1017.png,岩型矿化点
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1018.png,月球的玄武岩样品
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1019.png,显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1020.png,显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1021.png,花岗岩野外及岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1022.png,花岗岩的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1023.png,表性野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1024.png,表性岩石正交偏光下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1025.png,锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1026.png,花岗岩和基性捕虏体野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1027.png,侵入岩的镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1028.png,侵入岩的锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1029.png,石英二长闪长玢岩显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1030.png,石英二长闪长玢岩锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1031.png,矿物显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1032.png,结壳熔岩的显微岩相照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1033.png,动力结晶实验产物的显微岩相
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1034.png,样品显微照片处理过程图状态
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1035.png,岩石矿物组合的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1036.png,岩石矿物组合的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1037.png,石榴角闪岩与围岩的特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1038.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1039.png,表性独居石颗粒背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1040.png,各种形态的组构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1041.png,伸展褶劈理的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1042.png,结构显微照片和扫描电镜图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1043.png,矿物的形态与分布
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1044.png,碲铋化物的固溶体出溶结构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1045.png,壳幔核分层结构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1046.png,作用与退火结构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1047.png,显微照片和扫描电镜图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1048.png,剖面上出露的各类岩石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1049.png,闪长玢岩岩心照片及显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1050.png,地层叠置关系及中段铅锌矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1051.png,岩中铍的磷酸盐矿物组合
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1052.png,花岗岩的野外露头及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1053.png,测试样品的锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1054.png,沉积岩野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1055.png,岩野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1056.png,表性锆石的阴极发光照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1057.png,样品野外露头及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1058.png,锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1059.png,橄榄岩包体野外产状
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1060.png,橄榄岩包体手标本及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1061.png,花岗质岩体野外特征及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1062.png,花岗质岩体样品中典型锆石的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1063.png,橄榄岩在显微镜下的岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1064.png,石榴石的背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1065.png,石榴石的背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1066.png,花岗岩的正交偏光镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1067.png,花岗岩的镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1068.png,岩体的锆石照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1069.png,闪长岩的野外照片和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1070.png,铍矿化点野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1071.png,铍矿化点典型样品照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1072.png,日光榴石的背散射电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1073.png,硅铍石的背散射电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1074.png,羟硅铍石的背散射电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1075.png,岩石的出露和构造接触关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1076.png,岩石的岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1077.png,部分锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1078.png,火口内缘基浪堆积的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1079.png,航拍的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1080.png,石榴角闪岩的野外露头特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1081.png,石榴角闪岩显微岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1082.png,中岩石矿石显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1083.png,花岗岩野外和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1084.png,赋矿围岩与闪锌矿黄铜矿球粒
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1085.png,金属矿物产出状态
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1086.png,闪锌矿和方铅矿的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1087.png,表性矽卡岩及矿石特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1088.png,表性图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1089.png,岩石的野外特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1090.png,岩石的岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1091.png,岩石的野外及显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1092.png,典型锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1093.png,花岗岩的岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1094.png,花岗岩的岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1095.png,花岗岩的部分锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1096.png,变质岩的野外及岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1097.png,构造带的宏观构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1098.png,构造带的宏观构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1099.png,构造带的显微构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1100.png,构造带的显微构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1101.png,野外和手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1102.png,矽卡岩和矿石的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1103.png,矿石的手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1104.png,矿物的显微镜及图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1105.png,岩石的相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1106.png,岩石的相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1107.png,岩石的相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1108.png,碳酸岩及其相关蚀变
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1109.png,碳酸岩侵入特征和岩浆流动构造
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1110.png,综合地球物理探测示意图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1111.png,碳酸岩的野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1112.png,粗粒碳酸岩及其镜下矿物
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1113.png,碳酸岩围岩的构造样式
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1114.png,花岗岩的显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1115.png,花岗岩的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1116.png,花岗岩的部分测定锆石的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1117.png,矿石的岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1118.png,矿石矿物组成及结构相关的显微照片背散射
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1119.png,铁矿的背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1120.png,方铅矿的背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1121.png,硒银矿和雅硫铜矿背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1122.png,围岩蚀变特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1123.png,主要矿物组合
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1124.png,熔岩台地地貌
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1125.png,片麻状花岗岩野外和正交显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1126.png,黄岗梁萤石及其围岩照片和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1127.png,石榴夕线黑云片岩含石榴钙硅酸盐岩
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1128.png,云母片岩中锆石的阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1129.png,花岗闪长岩中的暗色岩浆包体群
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1130.png,曲水岩基中的同侵位岩墙
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1131.png,曲水岩基中的花岗质岩体
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1132.png,遥感地质图和伟晶岩露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1133.png,花岗岩的标本与显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1134.png,黑云母花岗岩的野外露头和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1135.png,层状岩体遥感影像与露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1136.png,花岗伟晶岩与围岩的接触关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1137.png,裂缝岩石的微观特征图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1138.png,野外宏观构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1139.png,韧性剪切带镜下显微构造
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1140.png,石榴辉石岩的锆石包裹体图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1141.png,石榴辉石岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1142.png,石榴辉石岩的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1143.png,野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1144.png,碎屑岩样品的镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1145.png,表性锆石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1146.png,花岗岩的野外露头及显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1147.png,花岗岩的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1148.png,岩块与基质的混杂特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1149.png,花岗岩的正交偏光显微镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1150.png,花岗岩的野外露头手标本及显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1151.png,花岗岩的野外露头手标本及显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1152.png,斑岩体野外和正交偏光下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1153.png,岩体的野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1154.png,碎屑岩的野外及其正交偏光镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1155.png,石英片岩中的石榴子石成分特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1156.png,碎屑岩中锆石的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1157.png,榴闪岩野外产状及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1158.png,榴闪岩锆石图像示不同微区年龄
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1159.png,花岗岩类野外露头照片及显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1160.png,花岗岩类锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1161.png,花岗质岩石野外露头及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1162.png,基性岩产状及岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1163.png,侵入岩的镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1164.png,岩浆岩野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1165.png,页岩的野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1166.png,样品的背散射图像和矿物组成
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1167.png,铝粘土矿野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1168.png,铝粘土矿典型矿物镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1169.png,铝粘土矿主要矿物扫描电镜
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1170.png,镜下的矿物组合照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1171.png,硫化物的扫描电镜背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1172.png,独居石的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1173.png,粗面英安岩野外岩相特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1174.png,粗面英安岩正交偏光下显微岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1175.png,铝土矿典型矿石样品镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1176.png,铝土矿主要矿物形貌特征及赋存形态的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1177.png,铝土矿主要矿物形貌特征及赋存形态的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1178.png,熔蚀结构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1179.png,岩浆岩样品的野外及其显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1180.png,岩浆岩部分锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1181.png,岩浆岩的宏观和显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1182.png,岩浆岩的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1183.png,中基性岩浆岩的宏观和显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1184.png,中基性岩浆岩的锆石阴极发光图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1185.png,岩石的手标本照片以及镜下岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1186.png,岩石中的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1187.png,岩浆岩的野外和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1188.png,铝土矿的矿石结构的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1189.png,铝土矿样品的扫描电子显微镜图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1190.png,粘土岩样品的扫描电子显微镜图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1191.png,矿石的扫描电子显微镜图像
